"site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","plate","well","date","julian_date","lat","long"
"PM",23,"PM64","23_PM64",2023,"PM23_64_01","Crepis spp.","B. impatiens","worker","impatiens_DNA_35","E6",2020-07-21,202,"49.2423796","-122.6669693"
"PM",23,"PM65","23_PM65",2023,"PM23_65_01","CHAN","B. impatiens","worker","impatiens_DNA_35","E8",2020-07-21,202,"49.2547515","-122.6556663"
"PM",23,"PM65","23_PM65",2023,"PM23_65_02","CHAN","B. impatiens","worker","impatiens_DNA_35","E5",2020-07-21,202,"49.2547515","-122.6556663"
"PM",23,"PM65","23_PM65",2023,"PM23_65_03","CHAN","B. impatiens","worker","impatiens_DNA_35","C2",2020-07-21,202,"49.2547515","-122.6556663"
"PM",23,"PM65","23_PM65",2023,"PM23_65_04","CHAN","B. impatiens","worker","impatiens_DNA_35","C11",2020-07-21,202,"49.2547515","-122.6556663"
"PM",23,"PM67","23_PM67",2023,"PM23_67_02","CHAN","B. impatiens","worker","impatiens_DNA_35","D11",2020-07-21,202,"49.2483307","-122.6559418"
"PM",23,"PM71","23_PM71",2023,"PM23_71_02","IMGL","B. impatiens","worker","impatiens_DNA_35","D4",2020-07-21,202,"49.25134","-122.6668765"
"PM",24,"PM44","24_PM44",2023,"PM24_44_01","RUAR","B. impatiens","worker","impatiens_DNA_35","A5",2020-07-26,207,"49.2567783","-122.6440429"
"PM",24,"PM44","24_PM44",2023,"PM24_44_02","RUAR","B. impatiens","worker","impatiens_DNA_35","C9",2020-07-26,207,"49.2567783","-122.6440429"
"PM",24,"PM48","24_PM48",2023,"PM24_48_01","LYSA","B. impatiens","worker","impatiens_DNA_35","B11",2020-07-26,207,"49.2489465","-122.6461739"
"PM",24,"PM52","24_PM52",2023,"PM24_52_01","VICR","B. impatiens","worker","impatiens_DNA_35","D2",2020-07-26,207,"49.24583","-122.65052"
"PM",24,"PM53","24_PM53",2023,"PM24_53_02","EPCI","B. impatiens","worker","impatiens_DNA_35","B3",2020-07-26,207,"49.24258","-122.65046"
"PM",24,"PM55","24_PM55",2023,"PM24_55_01","RUAR","B. impatiens","worker","impatiens_DNA_35","C8",2020-07-26,207,"49.2423986","-122.6448958"
"PM",24,"PM61","24_PM61",2023,"PM24_61_01","CASI","B. impatiens","worker","impatiens_DNA_35","C3",2020-07-26,207,"49.2545201","-122.6668191"
"PM",24,"PM62","24_PM62",2023,"PM24_62_01","IMGL","B. impatiens","worker","impatiens_DNA_35","B12",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM62","24_PM62",2023,"PM24_62_02","IMGL","B. impatiens","worker","impatiens_DNA_35","B7",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM62","24_PM62",2023,"PM24_62_03","IMGL","B. impatiens","worker","impatiens_DNA_35","B4",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM62","24_PM62",2023,"PM24_62_04","IMGL","B. impatiens","worker","impatiens_DNA_35","B8",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM62","24_PM62",2023,"PM24_62_05","IMGL","B. impatiens","worker","impatiens_DNA_35","A8",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM62","24_PM62",2023,"PM24_62_06","IMGL","B. impatiens","worker","impatiens_DNA_35","C12",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM62","24_PM62",2023,"PM24_62_07","IMGL","B. impatiens","worker","impatiens_DNA_35","A12",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM62","24_PM62",2023,"PM24_62_08","IMGL","B. impatiens","worker","impatiens_DNA_35","E1",2020-07-26,207,"49.2485683","-122.6669971"
"PM",24,"PM65","24_PM65",2023,"PM24_65_02","CHAN","B. impatiens","worker","impatiens_DNA_35","C7",2020-07-26,207,"49.2547515","-122.6556663"
"PM",24,"PM65","24_PM65",2023,"PM24_65_03","CHAN","B. impatiens","worker","impatiens_DNA_35","C5",2020-07-26,207,"49.2547515","-122.6556663"
"PM",24,"PM65","24_PM65",2023,"PM24_65_04","CHAN","B. impatiens","worker","impatiens_DNA_35","B1",2020-07-26,207,"49.2547515","-122.6556663"
"PM",24,"PM65","24_PM65",2023,"PM24_65_06","CHAN","B. impatiens","worker","impatiens_DNA_35","C6",2020-07-26,207,"49.2547515","-122.6556663"
"PM",24,"PM67","24_PM67",2023,"PM24_67_02","RULA","B. impatiens","worker","impatiens_DNA_35","A9",2020-07-26,207,"49.2483307","-122.6559418"
"PM",24,"PM67","24_PM67",2023,"PM24_67_03","CHAN","B. impatiens","worker","impatiens_DNA_35","B6",2020-07-26,207,"49.2483307","-122.6559418"
"PM",24,"PM72A","24_PM72A",2023,"PM24_72A_01","TRRE","B. impatiens","worker","impatiens_DNA_35","C10",2020-07-26,207,"49.2512671","-122.6436402"
"PM",24,"PM72A","24_PM72A",2023,"PM24_72A_02","TRRE","B. impatiens","worker","impatiens_DNA_35","B2",2020-07-26,207,"49.2512671","-122.6436402"
"PM",25,"PM43","25_PM43",2023,"PM25_43_01","CHAN","B. impatiens","worker","impatiens_DNA_20","G1",2020-08-05,217,"49.2568767","-122.6492724"
"PM",25,"PM43","25_PM43",2023,"PM25_43_02","CHAN","B. impatiens","worker","impatiens_DNA_21","B6",2020-08-05,217,"49.2568767","-122.6492724"
"PM",25,"PM47","25_PM47",2023,"PM25_47_01","RUAR","B. impatiens","worker","impatiens_DNA_35","A4",2020-08-05,217,"49.2523011","-122.649575"
"PM",25,"PM53A","25_PM53A",2023,"PM25_53A_01","TRRE","B. impatiens","worker","impatiens_DNA_35","A2",2020-08-05,217,"49.24242","-122.65022"
"PM",25,"PM58","25_PM58",2023,"PM25_58_01","PEMA","B. impatiens","worker","impatiens_DNA_35","A10",2020-08-05,217,"49.25334","-122.63911"
"PM",25,"PM61","25_PM61",2023,"PM25_61_01","CASI","B. impatiens","worker","impatiens_DNA_35","A11",2020-08-05,217,"49.2545201","-122.6668191"
"PM",25,"PM62","25_PM62",2023,"PM25_62_01","IMGL","B. impatiens","worker","impatiens_DNA_21","B5",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_02","IMGL","B. impatiens","worker","impatiens_DNA_21","B4",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_03","IMGL","B. impatiens","worker","impatiens_DNA_35","A6",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_04","IMGL","B. impatiens","worker","impatiens_DNA_20","H3",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_05","IMGL","B. impatiens","worker","impatiens_DNA_20","E3",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_06","IMGL","B. impatiens","worker","impatiens_DNA_20","E2",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_07","IMGL","B. impatiens","worker","impatiens_DNA_21","B11",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_08","IMGL","B. impatiens","worker","impatiens_DNA_20","F5",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_09","IMGL","B. impatiens","worker","impatiens_DNA_35","A7",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_10","IMGL","B. impatiens","worker","impatiens_DNA_21","B3",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_11","IMGL","B. impatiens","worker","impatiens_DNA_35","A3",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM62","25_PM62",2023,"PM25_62_12","IMGL","B. impatiens","worker","impatiens_DNA_20","G2",2020-08-05,217,"49.2485683","-122.6669971"
"PM",25,"PM66","25_PM66",2023,"PM25_66_01","CASI","B. impatiens","worker","impatiens_DNA_20","G3",2020-08-05,217,"49.2513562","-122.6558452"
"PM",25,"PM66","25_PM66",2023,"PM25_66_02","LOCO","B. impatiens","worker","impatiens_DNA_21","B8",2020-08-05,217,"49.2513562","-122.6558452"
"PM",25,"PM66","25_PM66",2023,"PM25_66_03","LOCO","B. impatiens","worker","impatiens_DNA_20","E1",2020-08-05,217,"49.2513562","-122.6558452"
"PM",25,"PM71","25_PM71",2023,"PM25_71_01","CASI","B. impatiens","worker","impatiens_DNA_20","H1",2020-08-05,217,"49.25134","-122.6668765"
"PM",25,"PM71","25_PM71",2023,"PM25_71_02","CASI","B. impatiens","worker","impatiens_DNA_20","F6",2020-08-05,217,"49.25134","-122.6668765"
"PM",25,"PM71","25_PM71",2023,"PM25_71_03","IMGL","B. impatiens","worker","impatiens_DNA_20","E4",2020-08-05,217,"49.25134","-122.6668765"
"PM",25,"PM71","25_PM71",2023,"PM25_71_04","IMGL","B. impatiens","worker","impatiens_DNA_20","G5",2020-08-05,217,"49.25134","-122.6668765"
"PM",26,"PM40","26_PM40",2023,"PM26_40_01","SPDO","B. impatiens","worker","impatiens_DNA_20","G4",2020-08-12,224,"49.2568274","-122.6668088"
"PM",26,"PM40","26_PM40",2023,"PM26_40_02","SPDO","B. impatiens","worker","impatiens_DNA_20","E6",2020-08-12,224,"49.2568274","-122.6668088"
"PM",26,"PM40","26_PM40",2023,"PM26_40_03","LOCO","B. impatiens","worker","impatiens_DNA_21","B10",2020-08-12,224,"49.2568274","-122.6668088"
"PM",26,"PM40","26_PM40",2023,"PM26_40_04","RUAR","B. impatiens","worker","impatiens_DNA_20","H5",2020-08-12,224,"49.2568274","-122.6668088"
"PM",26,"PM45","26_PM45",2023,"PM26_45_01","TRRE","B. impatiens","worker","impatiens_DNA_20","B6",2020-08-12,224,"49.2567056","-122.6391672"
"PM",26,"PM54A","26_PM54A",2023,"PM26_54A_01","HYRA","B. impatiens","worker","impatiens_DNA_20","F1",2020-08-12,224,"49.2423594","-122.6557711"
"PM",26,"PM56","26_PM56",2023,"PM26_56_01","TRRE","B. impatiens","worker","impatiens_DNA_21","B12",2020-08-12,224,"49.2460124","-122.6448772"
"PM",26,"PM57","26_PM57",2023,"PM26_57_01","TRRE","B. impatiens","worker","impatiens_DNA_20","B2",2020-08-12,224,"49.25332","-122.64428"
"PM",26,"PM57","26_PM57",2023,"PM26_57_02","TRRE","B. impatiens","worker","impatiens_DNA_20","F4",2020-08-12,224,"49.25332","-122.64428"
"PM",26,"PM61","26_PM61",2023,"PM26_61_01","SPDO","B. impatiens","worker","impatiens_DNA_20","C5",2020-08-12,224,"49.2545201","-122.6668191"
"PM",26,"PM62","26_PM62",2023,"PM26_62_02","IMGL","B. impatiens","worker","impatiens_DNA_20","C4",2020-08-12,224,"49.2485683","-122.6669971"
"PM",26,"PM62","26_PM62",2023,"PM26_62_03","IMGL","B. impatiens","worker","impatiens_DNA_20","C2",2020-08-12,224,"49.2485683","-122.6669971"
"PM",26,"PM62","26_PM62",2023,"PM26_62_04","IMGL","B. impatiens","worker","impatiens_DNA_20","D3",2020-08-12,224,"49.2485683","-122.6669971"
"PM",26,"PM62","26_PM62",2023,"PM26_62_05","IMGL","B. impatiens","worker","impatiens_DNA_20","H6",2020-08-12,224,"49.2485683","-122.6669971"
"PM",26,"PM62","26_PM62",2023,"PM26_62_06","IMGL","B. impatiens","worker","impatiens_DNA_20","D1",2020-08-12,224,"49.2485683","-122.6669971"
"PM",26,"PM62","26_PM62",2023,"PM26_62_07","IMGL","B. impatiens","worker","impatiens_DNA_20","F3",2020-08-12,224,"49.2485683","-122.6669971"
"PM",26,"PM65","26_PM65",2023,"PM26_65_01","LOCO","B. impatiens","worker","impatiens_DNA_20","D2",2020-08-12,224,"49.2547515","-122.6556663"
"PM",26,"PM66","26_PM66",2023,"PM26_66_01","LOCO","B. impatiens","worker","impatiens_DNA_21","B7",2020-08-12,224,"49.2513562","-122.6558452"
"PM",26,"PM66","26_PM66",2023,"PM26_66_02","LOCO","B. impatiens","worker","impatiens_DNA_20","C6",2020-08-12,224,"49.2513562","-122.6558452"
"PM",26,"PM67","26_PM67",2023,"PM26_67_01","CHAN","B. impatiens","worker","impatiens_DNA_20","G6",2020-08-12,224,"49.2483307","-122.6559418"
"PM",26,"PM67","26_PM67",2023,"PM26_67_02","CHAN","B. impatiens","worker","impatiens_DNA_20","C1",2020-08-12,224,"49.2483307","-122.6559418"
"PM",26,"PM68","26_PM68",2023,"PM26_68_01","ZEMA","B. impatiens","worker","impatiens_DNA_20","F2",2020-08-12,224,"49.24599","-122.66139"
"PM",26,"PM71","26_PM71",2023,"PM26_71_01","IMGL","B. impatiens","worker","impatiens_DNA_20","D4",2020-08-12,224,"49.25134","-122.6668765"
"PM",26,"PM71","26_PM71",2023,"PM26_71_02","IMGL","B. impatiens","worker","impatiens_DNA_20","B1",2020-08-12,224,"49.25134","-122.6668765"
"PM",26,"PM71","26_PM71",2023,"PM26_71_03","IMGL","B. impatiens","worker","impatiens_DNA_20","H4",2020-08-12,224,"49.25134","-122.6668765"
"PM",26,"PM71","26_PM71",2023,"PM26_71_04","IMGL","B. impatiens","worker","impatiens_DNA_20","E5",2020-08-12,224,"49.25134","-122.6668765"
"PM",26,"PM72A","26_PM72A",2023,"PM26_72A_01","TRRE","B. impatiens","worker","impatiens_DNA_21","B9",2020-08-12,224,"49.2512671","-122.6436402"
"PM",26,"PM72A","26_PM72A",2023,"PM26_72A_02","TRRE","B. impatiens","worker","impatiens_DNA_20","D6",2020-08-12,224,"49.2512671","-122.6436402"
"PM",26,"PM72A","26_PM72A",2023,"PM26_72A_03","TRRE","B. impatiens","worker","impatiens_DNA_20","D5",2020-08-12,224,"49.2512671","-122.6436402"
"PM",27,"PM40","27_PM40",2023,"PM27_40_01","SPDO","B. impatiens","worker","impatiens_DNA_20","A6",2020-08-20,232,"49.2568274","-122.6668088"
"PM",27,"PM42","27_PM42",2023,"PM27_42_01","flying","B. impatiens","worker","impatiens_DNA_19","H4",2020-08-20,232,"49.2569187","-122.6556556"
"PM",27,"PM42","27_PM42",2023,"PM27_42_02","PLLA","B. impatiens","worker","impatiens_DNA_20","A4",2020-08-20,232,"49.2569187","-122.6556556"
"PM",27,"PM43","27_PM43",2023,"PM27_43_01","HYRA","B. impatiens","worker","impatiens_DNA_29","A5",2020-08-20,232,"49.2568767","-122.6492724"
"PM",27,"PM43","27_PM43",2023,"PM27_43_02","HYRA","B. impatiens","worker","impatiensQueens02","B12",2020-08-20,232,"49.2568767","-122.6492724"
"PM",27,"PM43","27_PM43",2023,"PM27_43_03","HYRA","B. impatiens","worker","impatiens_DNA_20","H2",2020-08-20,232,"49.2568767","-122.6492724"
"PM",27,"PM44","27_PM44",2023,"PM27_44_01","Persicaria spp.","B. impatiens","worker","impatiensQueens02","F12",2020-08-20,232,"49.2567783","-122.6440429"
"PM",27,"PM45","27_PM45",2023,"PM27_45_01","TRRE","B. impatiens","worker","impatiensQueens02","C12",2020-08-20,232,"49.2567056","-122.6391672"
"PM",27,"PM46","27_PM46",2023,"PM27_46_01","HYRA","B. impatiens","worker","impatiens_DNA_19","H2",2020-08-20,232,"49.2549194","-122.6483229"
"PM",27,"PM46","27_PM46",2023,"PM27_46_02","HYRA","B. impatiens","worker","impatiens_DNA_19","H10",2020-08-20,232,"49.2549194","-122.6483229"
"PM",27,"PM48","27_PM48",2023,"PM27_48_01","HYRA","B. impatiens","worker","impatiens_DNA_29","A3",2020-08-20,232,"49.2489465","-122.6461739"
"PM",27,"PM49","27_PM49",2023,"PM27_49_01","HYRA","B. impatiens","worker","impatiens_DNA_19","H3",2020-08-20,232,"49.2474187","-122.6406256"
"PM",27,"PM49","27_PM49",2023,"PM27_49_02","HYRA","B. impatiens","worker","impatiensQueens02","E12",2020-08-20,232,"49.2474187","-122.6406256"
"PM",27,"PM54A","27_PM54A",2023,"PM27_54A_01","RORUG","B. impatiens","worker","impatiens_DNA_19","H11",2020-08-20,232,"49.2423594","-122.6557711"
"PM",27,"PM54A","27_PM54A",2023,"PM27_54A_02","RORUG","B. impatiens","worker","impatiens_DNA_20","A3",2020-08-20,232,"49.2423594","-122.6557711"
"PM",27,"PM56","27_PM56",2023,"PM27_56_01","TRRE","B. impatiens","worker","impatiens_DNA_20","B4",2020-08-20,232,"49.2460124","-122.6448772"
"PM",27,"PM56","27_PM56",2023,"PM27_56_02","TRRE","B. impatiens","worker","impatiensQueens02","G12",2020-08-20,232,"49.2460124","-122.6448772"
"PM",27,"PM56","27_PM56",2023,"PM27_56_03","TRRE","B. impatiens","worker","impatiens_DNA_19","H12",2020-08-20,232,"49.2460124","-122.6448772"
"PM",27,"PM56","27_PM56",2023,"PM27_56_04","TRRE","B. impatiens","worker","impatiensQueens02","E5",2020-08-20,232,"49.2460124","-122.6448772"
"PM",27,"PM58","27_PM58",2023,"PM27_58_01","TRRE","B. impatiens","worker","impatiens_DNA_19","H7",2020-08-20,232,"49.25334","-122.63911"
"PM",27,"PM58","27_PM58",2023,"PM27_58_02","PEMA","B. impatiens","worker","impatiens_DNA_29","A2",2020-08-20,232,"49.25334","-122.63911"
"PM",27,"PM58","27_PM58",2023,"PM27_58_03","PEMA","B. impatiens","worker","impatiensQueens02","A12",2020-08-20,232,"49.25334","-122.63911"
"PM",27,"PM62","27_PM62",2023,"PM27_62_01","IMGL","B. impatiens","worker","impatiens_DNA_29","A12",2020-08-20,232,"49.2485683","-122.6669971"
"PM",27,"PM62","27_PM62",2023,"PM27_62_02","IMGL","B. impatiens","worker","impatiensQueens02","D12",2020-08-20,232,"49.2485683","-122.6669971"
"PM",27,"PM63","27_PM63",2023,"PM27_63_01","IMGL","B. impatiens","worker","impatiens_DNA_20","C3",2020-08-20,232,"49.2459944","-122.6670193"
"PM",27,"PM64","27_PM64",2023,"PM27_64_01","road (dead)","B. impatiens","worker","impatiens_DNA_29","A4",2020-08-20,232,"49.2423796","-122.6669693"
"PM",27,"PM65","27_PM65",2023,"PM27_65_01","LOCO","B. impatiens","worker","impatiens_DNA_20","B3",2020-08-20,232,"49.2547515","-122.6556663"
"PM",27,"PM66","27_PM66",2023,"PM27_66_01","RUAR","B. impatiens","worker","impatiens_DNA_19","H6",2020-08-20,232,"49.2513562","-122.6558452"
"PM",27,"PM67","27_PM67",2023,"PM27_67_01","CHAN","B. impatiens","worker","impatiensQueens02","H12",2020-08-20,232,"49.2483307","-122.6559418"
"PM",27,"PM70","27_PM70",2023,"PM27_70_03","SYAL","B. impatiens","worker","impatiens_DNA_20","A1",2020-08-20,232,"49.2451356","-122.638063"
"PM",27,"PM71","27_PM71",2023,"PM27_71_01","IMGL","B. impatiens","worker","impatiens_DNA_19","H1",2020-08-20,232,"49.25134","-122.6668765"
"PM",27,"PM71","27_PM71",2023,"PM27_71_02","IMGL","B. impatiens","worker","impatiens_DNA_20","B5",2020-08-20,232,"49.25134","-122.6668765"
"PM",27,"PM71","27_PM71",2023,"PM27_71_03","IMGL","B. impatiens","worker","impatiens_DNA_20","A5",2020-08-20,232,"49.25134","-122.6668765"
"PM",27,"PM71","27_PM71",2023,"PM27_71_04","IMGL","B. impatiens","worker","impatiens_DNA_19","H9",2020-08-20,232,"49.25134","-122.6668765"
"PM",27,"PM72A","27_PM72A",2023,"PM27_72A_01","TRRE","B. impatiens","worker","impatiens_DNA_19","H5",2020-08-20,232,"49.2512671","-122.6436402"
"PM",27,"PM72A","27_PM72A",2023,"PM27_72A_02","TRRE","B. impatiens","worker","impatiens_DNA_20","A2",2020-08-20,232,"49.2512671","-122.6436402"
"PM",27,"PM72A","27_PM72A",2023,"PM27_72A_03","VICR","B. impatiens","worker","impatiens_DNA_19","H8",2020-08-20,232,"49.2512671","-122.6436402"
"SD",11,"SD40","11_SD40",2023,"SD11_40_01","ERCAR","B. impatiens","worker","impatiensQueens02","F11",2020-03-27,86,"49.0664297","-123.0753682"
"SD",13,"SD40","13_SD40",2023,"SD13_40_02","flying","B. impatiens","queen","impatiensQueens01","F4",2020-04-13,103,"49.0664297","-123.0753682"
"SD",13,"SD40","13_SD40",2023,"SD13_40_03","ERCAR","B. impatiens","queen","impatiensQueens02","D4",2020-04-13,103,"49.0664297","-123.0753682"
"SD",13,"SD40","13_SD40",2023,"SD13_40_04","ERCAR","B. impatiens","worker","impatiens_DNA_29","A6",2020-04-13,103,"49.0664297","-123.0753682"
"SD",14,"SD15","14_SD15",2023,"SD14_15_01","flying","B. impatiens","worker","impatiens_DNA_32","E8",2020-04-28,118,"49.0660259","-123.0780986"
"SD",15,"SD01","15_SD01",2023,"SD15_01_01","nest searching","B. impatiens","queen","impatiensQueens02","B4",2020-05-08,128,"49.0630333","-123.0765727"
"SD",15,"SD02","15_SD02",2023,"SD15_02_02","nest searching","B. impatiens","queen","impatiensQueens01","C10",2020-05-08,128,"49.062963","-123.07138"
"SD",15,"SD04","15_SD04",2023,"SD15_04_01","nest searching","B. impatiens","queen","impatiensQueens02","C4",2020-05-08,128,"49.0600315","-123.0713156"
"SD",15,"SD12A","15_SD12A",2023,"SD15_12A_01","TAOF","B. impatiens","male","impatiens_DNA_37","A7",2020-05-08,128,"49.0684582","-123.0779675"
"SD",15,"SD31A","15_SD31A",2023,"SD15_31A_01","flying","B. impatiens","male","impatiens_DNA_37","G5",2020-05-08,128,"49.064769","-123.0634545"
"SD",15,"SD39","15_SD39",2023,"SD15_39_01","BRRA","B. impatiens","worker","impatiens_DNA_32","E6",2020-05-08,128,"49.0682854","-123.0740915"
"SD",15,"SD40","15_SD40",2023,"SD15_40_01","SARO","B. impatiens","male","impatiens_DNA_37","H7",2020-05-08,128,"49.0664297","-123.0753682"
"SD",15,"SD40","15_SD40",2023,"SD15_40_02","ERCAR","B. impatiens","queen","impatiensQueens01","B2",2020-05-08,128,"49.0664297","-123.0753682"
"SD",16,"SD02","16_SD02",2023,"SD16_02_01","nest searching","B. impatiens","queen","impatiensQueens02","H4",2020-05-15,135,"49.062963","-123.07138"
"SD",16,"SD02","16_SD02",2023,"SD16_02_02","nest searching","B. impatiens","queen","impatiensQueens01","F8",2020-05-15,135,"49.062963","-123.07138"
"SD",16,"SD03","16_SD03",2023,"SD16_03_01","nest searching","B. impatiens","queen","impatiensQueens01","H6",2020-05-15,135,"49.0601615","-123.0764268"
"SD",16,"SD16","16_SD16",2023,"SD16_16_01","nest searching","B. impatiens","queen","impatiensQueens01","F10",2020-05-15,135,"49.068321","-123.071021"
"SD",17,"SD08","17_SD08",2023,"SD17_08_01","RONU","B. impatiens","male","impatiens_DNA_37","B8",2020-05-22,142,"49.0684202","-123.0638309"
"SD",17,"SD08","17_SD08",2023,"SD17_08_02","RONU","B. impatiens","worker","impatiens_DNA_32","F2",2020-05-22,142,"49.0684202","-123.0638309"
"SD",17,"SD08","17_SD08",2023,"SD17_08_03","RONU","B. impatiens","worker","impatiens_DNA_32","D9",2020-05-22,142,"49.0684202","-123.0638309"
"SD",17,"SD12A","17_SD12A",2023,"SD17_12A_01","flying","B. impatiens","worker","impatiens_DNA_32","E11",2020-05-22,142,"49.0684582","-123.0779675"
"SD",17,"SD15","17_SD15",2023,"SD17_15_01","grass","B. impatiens","male","impatiens_DNA_37","D8",2020-05-22,142,"49.0660259","-123.0780986"
"SD",17,"SD24","17_SD24",2023,"SD17_24_01","BRRA","B. impatiens","worker","impatiens_DNA_32","D6",2020-05-22,142,"49.0659931","-123.0585976"
"SD",17,"SD28","17_SD28",2023,"SD17_28_01","grass","B. impatiens","male","impatiens_DNA_37","G7",2020-05-22,142,"49.0591039","-123.0736393"
"SD",17,"SD31A","17_SD31A",2023,"SD17_31A_01","RAAC","B. impatiens","male","impatiens_DNA_37","F6",2020-05-22,142,"49.064769","-123.0634545"
"SD",17,"SD31A","17_SD31A",2023,"SD17_31A_02","RAAC","B. impatiens","male","impatiens_DNA_37","A8",2020-05-22,142,"49.064769","-123.0634545"
